from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
721395,332906,115224,5735042,31,1748,0,1973,6842570,1054974
1311142,656288,133745,2280771,29,1846,0,1265,3410132,641661
1688332,1623099,136308,8468123,24,1962,0,2718,4683348,956146
721396,714514,50337,3111904,27,887,0,1367,2697428,604004
715367,715341,2454,112768,15,109,0,85,6800,2911
688396,326876,113107,5826799,19,1758,0,2058,5390152,1068779
715361,715367,4304,498522,18,159,0,257,45044,18037
318620,714514,84425,3418353,20,1418,0,995,3818328,820897
1575747,1311142,134576,2333471,34,1852,0,1302,2307152,561207
1850565,1304519,114730,6002722,21,1759,0,1563,11866066,1262526
332927,721396,117305,5873587,30,1761,0,2279,7237941,1334900
721396,1623099,50618,3076938,25,885,0,1435,2675081,598426
332903,115049,109428,3619037,22,1605,0,776,5371611,858724
332905,715341,100716,2860667,21,1553,0,681,3526784,751036
715237,715367,3385,145244,18,110,0,85,6419,2558
688396,1575744,145903,7590769,31,2151,0,3311,8249428,1596323
1315989,1575744,129458,2248038,33,1852,0,1253,5426738,618399
1850565,332903,140225,5653051,23,1740,0,1247,9789709,1084523
867647,715363,71249,2263229,22,1171,0,769,1097668,264984
332902,656288,148885,2390298,26,1837,0,1510,3407428,646612
318620,1473275,106499,1730625,22,1676,0,1205,2276088,510346
721395,332907,137602,5733647,32,1750,0,1974,6839149,1054430
867647,721395,145696,3399047,25,2193,0,1310,5728796,884600
1575729,1575744,720,85172,15,70,0,46,5690,2470
1311143,796516,169748,10509996,28,2182,0,3048,9301542,1877667
332908,721395,116087,5477478,23,1887,0,2115,7281055,1330333
715373,1311143,95038,2903912,20,1488,0,736,1634267,379979
721396,1315989,137652,5748818,32,1772,0,1963,5188832,1060346
332908,1850565,127078,5075395,19,1869,0,1180,6766529,1211319
656308,688396,147046,7795523,37,2157,0,3100,6647083,1372468
115049,332922,145715,3376764,26,1746,0,1040,4274948,720856
715237,796516,127376,9274171,24,2055,0,3068,10135364,1823771
715341,115049,38766,2255309,12,738,0,776,827627,165441
326876,332918,379,60741,11,42,0,34,1010,481
332927,1311143,1509,186704,15,75,0,44,4258,2029
1141012,1575747,152081,5480120,42,1967,0,2241,8132318,1462545
