from,to,cchTime,weight,cchHops,cchExpanded,cchLoadInvocations,dijkstraHops,dijkstraTime,DijkstraExpandedNodes
1608188,41,972037,2872918,22,2168,2105,1151,4227769,828308
3279376,19,625765,1745502,13,1324,1344,855,7201547,942062
2766388,1048582,615802,2176931,12,1424,1455,878,7701142,933791
737147,39,847170,2771000,12,2082,2005,1085,7222433,979456
720397,1048592,347731,516307,15,1047,806,381,1230756,217501
1692968,2357676,21,1426,1,6,0,1,90,3
1103302,1048587,494893,1535445,14,1391,1238,822,1916184,396132
3426380,31,1581282,5250795,15,3310,3371,3152,15637059,2372386
634766,2097162,859097,1968856,13,1837,1878,1306,6682735,1028557
1991120,1991887,628,9149,5,34,0,8,225,61
1877467,1882000,567,6238,5,24,0,10,252,59
2511857,2511831,2745,9107,5,25,7,7,313,93
922993,1048583,1174800,3762048,14,2840,2809,1427,12872931,1591525
1991120,2478245,222,9024,2,8,0,9,220,59
413324,1048586,1608780,10291882,24,3718,3565,4370,11346697,2359379
2056396,16,1002413,3030440,13,2270,2356,1537,13041504,1740224
1637622,24,429912,954299,16,1145,973,467,2345866,399865
1877467,828874,755,6846,3,20,1,10,278,67
922993,922948,313,7402,3,34,0,7,455,138
1607679,1607892,1840,9601,4,16,5,4,101,16
2511857,2097168,857937,2310603,16,2007,2040,1411,8645198,1279816
413324,2264125,251,7730,6,26,0,7,118,29
1454454,42,2118936,10366056,30,3729,3587,4664,11521145,2356104
1219138,1219156,77,3371,3,16,0,4,97,22
3375777,2097153,1570886,5504920,33,3178,3316,3021,16979900,2242580
605250,605259,57,1424,2,5,0,2,60,5
425813,2266637,33,9250,6,24,0,9,118,28
1000368,1048587,1075275,3646564,13,2587,2518,2048,13623374,1869727
676969,1048609,953100,2215037,10,2153,2162,1467,5616270,953671
1199306,150728,164,8399,8,31,0,8,125,26
2079587,1048577,1073575,2168938,15,2009,2141,1508,7422941,1159130
1439817,2097167,1577818,3646555,22,2792,2764,1591,4936852,936100
1608188,1611593,449,9751,5,14,1,5,255,35
3506263,1048601,1505845,5381996,17,3310,3344,3232,16395872,2346857
2215683,1048607,1816080,5261564,29,3338,3383,2960,14615340,2288834
2511857,2511810,617,8162,6,28,0,15,279,80
1634405,1048602,532757,1013373,14,1363,1187,550,2516758,444448
1785657,737089,280,9905,3,29,0,14,475,152
1454454,1048603,1741858,10340568,24,3715,3569,4653,11484164,2348206
922993,1971531,864,7178,3,33,3,6,434,131
1634405,1048596,530579,1001092,11,1351,1176,541,2478338,437761
3313013,1048592,1046542,2626383,16,2293,2402,1515,12017215,1499912
1692968,644403,56,6356,3,17,0,7,316,47
1219138,25,579785,2414370,25,1695,1455,1144,3109583,654911
1991120,942523,206,6417,2,10,0,2,128,29
3352822,42,569693,2118308,17,1707,1438,879,2384158,510327
1129821,2129987,61,2630,2,6,0,2,53,7
529371,11,1580286,4026923,21,3074,3003,1603,5524601,985872
1877467,1877381,721,8086,3,36,0,11,382,96
2056396,1048607,992198,3074181,18,2276,2359,1552,13157824,1759738
1199306,2097158,603120,2318906,25,1606,1432,892,3458663,678732
3305495,3305506,39,1620,2,8,0,2,51,8
